0,1,2,3,4,5,6,gender,label
17.852194148842138,15.971904274034236,18.725845021462483,20.579771021411062,24.062399554348058,22.534909381587134,36.346947765964515,male,child
14.214957735866623,17.09136282564433,20.56242873022799,20.2570950329887,23.965169002882718,24.62172787418646,34.23703991421499,male,child
17.488244607084603,16.311388756850313,19.063011554449794,22.018999628497372,22.76059561808591,23.885600886301155,33.493200313017184,male,child
17.212940295849865,15.661046150936942,19.8099838672742,24.200987187236525,23.546896081166356,24.33958633963805,32.2031324839049,male,child
18.602323763312764,15.58722891850485,17.81929865548856,22.369560346800377,21.835597417622818,22.175662877668536,29.038403951231327,male,child
17.42799793619726,16.111797482992937,19.06973140291819,22.073068982193668,22.980379207902363,26.773712552615898,28.943357148960352,male,child
15.516256631301102,18.48717930920935,21.130551811886097,21.672501163983767,24.945989660748612,23.54722095886224,32.128547200399574,male,child
16.197869299871098,16.304126564591122,19.370908359516246,20.73844181822517,23.090071273494566,21.594462308039393,36.44143793502298,male,child
17.395118594839726,18.939024346824418,21.153650323833652,22.714535085078747,25.83351194353086,25.79633128503792,34.83996747942261,male,child
20.115598671105456,15.094158675741564,18.337101060891978,21.08324620712705,23.054702986468072,23.77734125119649,28.80610420941524,male,child
18.051545287892615,13.603455379699094,17.101466618771855,18.953597696754237,21.801895937736063,22.182724027657216,32.11404337457357,male,child
18.568030189512882,14.287001256204192,17.418679114784688,22.294898690647912,21.97432964514563,21.18749344123466,32.618936196184706,male,child
17.873695836276312,16.38662165721124,20.745754667859632,24.172450987425233,24.70692658404018,24.85150595157774,35.68601288833511,male,child
19.440079046022472,15.298386697655662,19.41342592121049,22.590551888087536,22.26121454286949,23.66679924468175,34.17245196149373,male,child
18.370784856502624,15.57297447143782,19.00868177044278,20.396249595889852,21.844155392172812,23.1205431399239,35.22796325626759,male,child
19.506746495113514,17.091016243053524,20.89576636234258,22.49880443114385,22.569396653464846,23.005178595838288,37.34499682896475,male,child
19.48588177860973,14.64893442454675,18.630368636201432,19.772322055937,22.216476207601282,21.02778006676941,35.963223879031226,male,child
18.272262637352494,15.628185159871304,17.966033732915005,19.57145214418325,21.103595035644418,24.60801935660492,36.059727605078855,male,child
16.5368896962664,17.01830927326151,20.046001768062034,23.500170474259544,23.331886656594488,23.767885144854134,33.977804344889535,male,child
19.248206544689772,16.77399647242072,18.70219180457221,22.009015793981145,22.901405222171167,22.63408902671537,37.58456320232263,male,child
15.953832028711,16.577110028451994,20.005494260260747,27.987938664803373,25.91582638625966,25.152946065068406,33.43437747375089,male,child
21.688049000469427,16.418202960601505,20.325148322454947,20.811245223827754,22.325524786396752,24.100115830904127,34.58898071662505,male,child
16.40981318265943,17.047748176818395,19.58221562426135,23.031035202444244,21.378240281508326,22.317014971125666,31.934112487148173,male,child
18.530931880674434,15.725566492354211,18.27839655562913,20.312683945576598,21.034686907495324,20.394737981562578,35.3492415581672,male,child
17.340697530488555,18.124289503734374,20.32189203060415,24.212042339007972,24.194487202956488,28.388911384433943,30.507247263486004,male,child
18.557876739062618,17.267739808029678,19.751257654900698,21.862293203673147,25.04979029557366,27.169667041125024,30.803239227491307,male,child
18.81752591548017,16.565974692215992,19.561068993891247,21.276146701979606,23.539508580127784,24.082930001357237,33.8153663142291,male,child
18.06425941926242,15.263674872059152,19.781525325673257,22.974135196963672,21.484433920023857,21.714498811774234,36.68392084600515,male,child
16.049538961116404,17.380221748910092,21.371722832114074,23.50009386202099,23.195926093554508,24.39166134103362,33.784157285169066,male,child
20.556928889668665,16.778354265604523,20.65317202717705,19.085848521403886,22.654063843668133,24.59753367068563,34.138849122308336,male,child
18.72219394270529,17.98773661269791,21.181952110779196,24.927001179730752,25.257168309417906,27.879833335956004,31.738659082755778,male,child
