0,1,2,3,4,5,6,gender,label
17.60897437,12.06571721,15.57172839,15.82010246,16.88939224,21.37622359,55.15201921,male,adult
17.87369145,10.9066301,14.77616599,14.74600391,16.54673293,21.24460071,54.50709909,male,adult
16.73167216,11.94240531,15.20299246,15.60539292,16.8532122,23.10268225,54.27669576,male,adult
17.41162138,12.56540424,16.4666451,15.36672585,17.44696713,23.62034641,54.52679686,male,adult
16.47665869,11.5530813,15.00239011,15.14834803,18.40075174,20.52941794,53.33557627,male,adult
17.85441379,12.85075297,14.6634741,16.04479418,17.8727383,23.28048041,53.13794429,male,adult
16.4434393,11.34896023,14.9312487,14.9690907,16.78106055,22.47492391,53.7311724,male,adult
17.80381974,12.2030801,15.03705575,15.69472781,18.29745796,23.61991211,53.78573314,male,adult
17.31842227,11.42889371,14.05546107,15.94785552,16.93349935,24.08160748,54.18250347,male,adult
17.34442055,11.657924,14.43581696,14.75500452,16.71188127,24.12530617,53.70607792,male,adult
16.88478311,12.16101004,14.32693108,15.39669966,17.05268979,25.77484432,54.50894188,male,adult
17.95042238,12.56641105,14.86264422,15.40374981,17.73409971,24.39353338,53.94559993,male,adult
16.47092655,10.71641843,13.1220522,15.05253992,16.11259624,20.70998452,53.94106993,male,adult
17.29971806,11.48304427,14.1584738,15.21500466,17.11215689,21.7796331,53.05711767,male,adult
17.08531623,11.45437291,13.96615262,15.25709307,16.87844365,22.68163726,54.70182839,male,adult
16.48604056,11.67701705,13.64703933,15.10086565,16.96817597,21.04828818,54.16077792,male,adult
17.86931201,12.60863316,14.33681145,15.1655681,16.53926378,23.81353774,53.6075512,male,adult
16.60786186,11.38174474,13.86211162,15.50826722,16.64534473,22.4568696,54.30805904,male,adult
16.81858092,12.80309477,14.13615789,15.43457325,16.66148966,23.8471662,53.26565597,male,adult
16.47936403,11.44781591,14.41891355,15.02568417,16.82314618,21.44652118,53.17171187,male,adult
16.81333465,11.40873283,14.20373972,15.08206985,16.8220922,20.32111589,53.74596566,male,adult
18.65624013,13.40664341,15.45675931,16.02430614,17.32721127,23.41118693,53.37327833,male,adult
18.70715998,11.66361801,14.15579948,15.08529199,17.05157678,21.21139151,53.25362883,male,adult
16.58027852,10.88333397,13.31049543,15.70374026,15.72390359,21.82266432,52.65112188,male,adult
16.80254517,11.00735056,13.94931115,14.3369838,16.27278918,22.60010081,54.31474784,male,adult
17.43887623,12.04980304,14.83267616,15.51638791,16.24054089,22.80879275,53.9241714,male,adult
17.77167431,11.73396341,14.60075303,15.48281936,16.55580362,22.72085398,53.51272658,male,adult
17.46435339,11.94375041,14.42973679,15.16542638,16.91925823,22.9197521,54.76228965,male,adult
16.52285977,11.6662294,14.3058103,15.91739232,16.80246098,22.48189611,55.00854965,male,adult
17.34235094,12.02014732,14.22160766,15.58006941,16.67932818,21.94076514,54.55141207,male,adult
16.6277985,11.51747718,14.52878489,15.07328569,16.52775848,21.68406233,54.03464048,male,adult
15.88396815,11.69664864,14.00179358,14.79624942,16.0865585,21.85565126,53.93584,male,adult
19.02409846,12.37222616,15.78194426,15.85229159,17.25701392,23.05286761,53.00614904,male,adult
15.2458843,10.92868494,13.11106005,14.35406401,15.88489838,19.92940671,53.83064651,male,adult
16.25469661,10.76714217,14.03059391,14.89720477,16.66709591,21.2895861,53.36567103,male,adult
16.22582679,10.93210063,14.0339286,14.90588422,16.38149262,21.6132753,53.98865142,male,adult
17.32648427,12.1591453,14.17489773,15.60278327,17.56896228,22.35679062,53.91696482,male,adult
17.16068647,12.31512779,15.20536963,16.08005904,16.24644719,23.1252263,53.42076744,male,adult
18.08142276,11.71862913,14.32534367,14.80597752,16.42680133,22.17426522,53.31848099,male,adult
17.34198199,11.70066748,13.69079702,15.37916089,16.45759776,22.51346811,54.2072504,male,adult
17.48885456,11.41895893,14.5135668,15.3587529,16.61661457,22.36783217,54.80813082,male,adult
17.16259978,12.53936409,14.80361455,15.63631003,16.87204242,22.91755969,54.20445416,male,adult
17.2006519,11.7202632,14.92122779,15.29934909,16.59427887,24.51995229,53.96649298,male,adult
17.01670158,11.66756768,14.4582919,14.8310495,16.25097628,22.20385998,53.73897332,male,adult
17.64900142,11.56879452,14.15274537,16.04837499,16.56775486,23.82432149,53.68303479,male,adult
17.02174042,12.56535697,15.33598008,16.23553504,16.79593505,22.74483382,53.78355143,male,adult
17.08343565,12.20812811,14.5679314,16.17123762,17.5199589,23.2294326,54.94698688,male,adult
17.13428427,11.73719666,14.22460254,14.66541133,16.04923434,22.90215259,55.06778917,male,adult
16.20677608,11.58860235,14.24594552,14.58113667,16.14766189,21.32221747,54.6420715,male,adult
